label	qid	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46
0.0	13336	0.078791	0.0	0.0	0.0	0.078368	0.0	0.0	0.0	0.0	0.0	0.045311	0.0	0.0	0.0	0.045568	0.091097	0.888889	0.0	0.272727	0.091086	0.329252	0.574806	0.526104	0.579402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33182	0.578403	0.531886	0.589257	0.333333	0.375	0.0	0.004044	0.010309	0.0
0.0	13336	0.922126	0.0	0.0	0.5	0.922548	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	1.0	0.637443	0.333333	0.0	0.363636	0.637415	0.464816	0.634694	0.623156	0.667002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.712036	0.411841	0.028786	0.446691	0.467767	0.63977	0.631173	0.678553	0.5	0.328125	0.0	0.02173	0.010309	0.0
0.0	13336	0.003665	0.0	0.0	0.0	0.003208	0.0	0.0	0.0	0.0	0.0	0.022088	0.0	0.0	0.0	0.022986	0.00283	0.0	0.428571	0.0	0.002688	0.571249	0.783934	0.506665	0.823672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.565736	0.768387	0.504195	0.81777	0.0	0.0	0.0	0.0	0.0	0.0
1.0	13336	0.525424	0.0	0.0	0.0	0.525206	0.0	0.0	0.0	0.0	0.0	0.26158	0.0	0.0	0.0	0.25845	0.592298	0.111111	0.0	0.545455	0.592264	0.49637	0.753262	0.778878	0.745413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.502129	0.756539	0.782948	0.75547	0.666667	0.6875	0.0	0.004227	0.010309	0.0
0.0	13336	0.013284	0.0	0.0	0.0	0.012832	0.0	0.0	0.0	0.0	0.0	0.055428	0.0	0.0	0.0	0.056489	0.011108	0.222222	0.214286	0.181818	0.01099	1.0	0.907233	0.798652	0.88886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.906153	0.797049	0.894789	0.333333	0.078125	0.0	1.0	0.010309	0.375
2.0	13336	0.056803	0.0	0.0	0.0	0.05637	0.0	0.0	0.0	0.0	0.0	0.116827	0.0	0.0	0.0	0.117885	0.045097	1.0	0.357143	0.363636	0.045246	0.953772	0.989657	1.0	0.973252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.954821	0.991639	1.0	0.983149	0.333333	0.4375	0.0	0.100042	0.113402	0.791667
0.0	13336	0.032524	0.0	0.0	0.5	0.032539	0.0	0.0	0.0	0.0	0.0	0.031683	0.0	0.0	0.5	0.033658	0.028162	0.555556	0.0	0.727273	0.028189	0.627226	0.85192	0.733455	0.862082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.602426	0.113384	0.009586	0.123042	0.633418	0.855663	0.738591	0.873203	1.0	0.84375	0.0	0.00821	0.020619	0.0
0.0	13336	0.0623	0.142857	0.0	1.0	0.063245	0.0	0.0	0.0	0.0	0.0	0.132236	0.152951	0.0	1.0	0.137419	0.030279	0.666667	0.0	0.363636	0.030235	0.839718	0.991894	0.943331	0.983051	0.241626	0.345618	0.167488	0.146455	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.841932	0.995839	0.946708	0.994905	0.333333	0.578125	0.0	0.010232	0.010309	0.0
0.0	13336	0.134219	0.0	0.0	0.0	0.133822	0.0	0.0	0.0	0.0	0.0	0.033663	0.0	0.0	0.0	0.033199	0.246652	0.111111	0.0	0.454545	0.246545	0.278044	0.514023	0.453033	0.553983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.281465	0.514826	0.455658	0.561361	0.5	0.484375	0.0	0.074426	0.020619	0.0
1.0	13336	0.404947	0.0	0.0	0.5	0.405133	0.0	0.0	0.0	0.0	0.0	0.109373	0.0	0.0	0.5	0.10776	0.557287	0.111111	0.0	0.545455	0.557247	0.49291	0.744904	0.761681	0.735573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.652661	0.247552	0.019181	0.268572	0.500364	0.748368	0.766173	0.745771	0.666667	0.515625	0.0	0.005006	0.010309	0.0
0.0	13336	0.039395	0.0	0.5	0.5	0.039872	0.0	0.0	0.0	0.0	0.0	0.058803	0.0	0.600189	0.54734	0.061819	0.046571	0.0	0.642857	0.636364	0.046673	0.709453	0.848251	0.794971	0.842347	0.0	0.0	0.0	0.0	0.279757	0.217287	0.345047	0.156845	0.685859	0.540254	0.696364	0.585864	0.716757	0.853579	0.801169	0.854994	0.5	0.78125	0.0	0.0	0.0	0.104167
0.0	13336	0.064132	0.0	0.0	0.0	0.063703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074947	0.111111	0.0	1.0	0.074958	0.311845	0.601238	0.522513	0.583854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31541	0.601227	0.522273	0.589928	1.0	1.0	0.0	0.026507	0.020619	0.0
1.0	13336	0.352726	0.0	0.0	0.5	0.352887	0.0	0.0	0.0	0.0	0.0	0.097936	0.0	0.0	0.5	0.096764	0.535642	0.111111	0.0	0.545455	0.5356	0.442463	0.695803	0.681675	0.688813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.652661	0.247552	0.019181	0.268572	0.449317	0.698804	0.685992	0.698369	0.666667	0.484375	0.0	0.005006	0.010309	0.0
0.0	13336	0.0	0.142857	0.5	0.5	0.000917	0.0	0.0	0.0	0.0	0.0	0.019406	0.152951	0.588749	0.5	0.024319	2.4e-05	0.333333	0.214286	0.909091	0.000119	0.28359	0.58887	0.340622	0.253605	0.371336	0.389509	0.170276	0.184298	0.505959	0.344943	0.314845	0.247763	0.559372	0.0	0.0	0.0	0.352341	0.50014	0.401059	0.229486	0.666667	0.875	0.0	0.00878	0.020619	0.0
0.0	13345	0.160535	0.142857	1.0	0.5	0.167785	0.0	0.0	0.0	0.0	0.0	0.160535	0.142857	1.0	0.5	0.167785	0.017326	0.0625	0.2	0.2	0.017454	1.0	1.0	1.0	0.989147	1.0	0.771157	0.00157	1.0	1.0	1.0	1.0	1.0	0.626538	0.046486	0.000718	0.079202	1.0	0.827278	1.0	0.786624	0.75	0.443038	0.0	0.000212	6.3e-05	0.017544
0.0	13345	0.020067	0.0	1.0	0.0	0.020134	0.0	0.0	0.0	0.0	0.0	0.020067	0.0	1.0	0.0	0.020134	0.002063	0.046875	0.5	0.266667	0.002269	0.936362	0.986788	0.488941	1.0	0.0	0.0	0.0	0.0	0.670743	0.165866	0.25	0.165952	0.0	0.0	0.0	0.0	0.923252	0.80091	0.523051	0.776834	1.0	0.240506	0.0	0.015398	0.000444	0.122807
0.0	13345	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.046875	0.0	0.133333	1.0	0.780295	0.516839	0.749012	0.493968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.712378	0.424513	0.738627	0.390041	0.5	0.101266	0.0	4.6e-05	6.3e-05	0.0
1.0	13345	0.177258	0.142857	0.0	0.0	0.177852	0.0	0.0	0.0	0.0	0.0	0.177258	0.142857	0.0	0.0	0.177852	0.068736	0.078125	0.1	0.133333	0.068837	0.917422	0.721203	0.871679	0.704666	0.86822	0.583358	0.001308	0.75647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.892822	0.594461	0.863324	0.558389	0.25	0.075949	0.0	0.000263	0.001649	0.22807
2.0	13345	0.036789	0.142857	1.0	0.5	0.043624	0.0	0.0	0.0	0.0	0.0	0.036789	0.142857	1.0	0.5	0.043624	0.004512	0.078125	0.4	0.266667	0.004744	0.963165	0.960967	0.645639	0.960713	0.86822	0.583341	0.001308	0.75647	0.753434	0.36893	0.499499	0.369063	0.602426	0.0	0.0	0.0	0.966115	0.814199	0.700768	0.780376	1.0	0.35443	0.0	0.000157	0.00038	0.438596
0.0	13345	0.063545	1.0	1.0	0.0	0.087248	0.0	0.0	0.0	0.0	0.0	0.063545	1.0	1.0	0.0	0.087248	0.018048	1.0	0.4	0.2	0.019775	0.932478	0.78387	0.737864	0.773929	0.599398	1.0	1.0	0.097798	0.753434	0.36893	0.499499	0.369063	0.0	0.0	0.0	0.0	0.941757	0.689283	0.816316	0.653607	0.75	0.240506	0.0	1.0	1.0	1.0
1.0	13345	0.020067	0.142857	1.0	0.5	0.026846	0.0	0.0	0.0	0.0	0.0	0.020067	0.142857	1.0	0.5	0.026846	0.003094	0.0625	0.6	0.266667	0.003352	0.921943	0.89831	0.48361	0.909812	1.0	0.771157	0.00157	1.0	0.604408	0.0	0.0	0.0	0.602426	1e-06	0.0	0.0	0.937164	0.787499	0.586461	0.759418	1.0	0.43038	0.0	9e-06	6.3e-05	0.368421
1.0	13345	0.16388	0.142857	1.0	1.0	0.174497	0.0	0.0	0.0	0.0	0.0	0.16388	0.142857	1.0	1.0	0.174497	0.025035	0.15625	0.3	0.266667	0.025369	0.985835	0.924244	0.976078	0.911864	0.523372	0.0	0.0	0.0	0.859381	0.630802	0.75	0.630923	0.886709	0.783381	0.997133	0.63093	0.983553	0.768316	0.98086	0.728765	0.75	0.468354	0.0	0.000283	0.000254	0.350877
0.0	13345	0.016722	0.0	0.0	0.0	0.013423	0.0	0.0	0.0	0.0	0.0	0.016722	0.0	0.0	0.0	0.013423	0.154282	0.125	1.0	0.066667	0.154665	0.246982	0.0	0.061606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063081	0.0	0.5	0.0	0.0	1.7e-05	6.3e-05	0.54386
0.0	13345	0.0	0.142857	0.0	1.0	0.006711	0.0	0.0	0.0	0.0	0.0	0.0	0.142857	0.0	1.0	0.006711	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.771157	0.00157	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.849161	1.0	0.303212	1.0	0.0	0.025316	0.0	4.1e-05	6.3e-05	0.0
2.0	13345	0.003344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003344	0.0	0.0	0.0	0.0	0.000645	0.0	0.5	1.0	0.001057	0.668852	0.614031	0.0	0.860178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.517221	0.369881	0.0	0.547001	0.75	1.0	0.0	0.0	0.0	0.0
0.0	13345	0.076923	0.0	1.0	0.0	0.077181	0.0	0.0	0.0	0.0	0.0	0.076923	0.0	1.0	0.0	0.077181	0.018048	0.03125	0.5	0.266667	0.018228	0.950582	0.827007	0.791286	0.816424	0.0	0.0	0.0	0.0	0.670743	0.165866	0.25	0.165952	0.0	0.0	0.0	0.0	0.935792	0.681955	0.78998	0.64701	1.0	0.21519	0.0	9.9e-05	6.3e-05	0.087719
0.0	13345	0.020067	0.0	0.0	0.0	0.016779	0.0	0.0	0.0	0.0	0.0	0.020067	0.0	0.0	0.0	0.016779	0.003223	0.03125	1.0	0.066667	0.003455	0.920172	0.8894	0.48295	0.900732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.882154	0.702271	0.474893	0.683467	0.5	0.126582	0.0	0.0	6.3e-05	0.0
0.0	13347	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.340132	1.0	0.9	0.0	0.346805	0.288405	0.237535	0.657275	0.082778	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.361363	0.280341	0.661923	0.104484	0.0	0.0	0.0	0.233107	1.0	0.928571
0.0	13347	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000381	0.0	0.0	1.0	0.002931	0.0	0.0	0.1	0.5	0.0	0.619127	0.954773	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.958306	0.474873	0.499832	0.474957	0.693147	0.99216	0.0	1.0	1.0	0.461538	0.0	1.0	0.333333	0.071429
0.0	13347	0.441624	0.0	0.0	1.0	0.438287	0.0	0.0	0.0	0.0	0.0	0.084423	0.0	0.0	1.0	0.086172	1.0	0.125	0.5	0.0	1.0	0.1277	0.822354	1.0	0.663862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.163798	0.80236	1.0	0.659093	0.0	0.076923	0.0	0.80522	0.333333	0.392857
0.0	13347	0.994924	0.0	0.666667	1.0	0.992443	0.0	0.0	0.0	0.0	0.0	0.993281	0.0	0.540264	1.0	0.989822	0.345152	1.0	0.9	0.0	0.351817	0.0	0.0	0.46062	0.0	0.0	0.0	0.0	0.0	0.540264	0.244318	0.031579	0.332955	1.0	1.0	1.0	1.0	0.0	0.0	0.387683	0.0	0.0	0.0	0.0	0.233107	1.0	1.0
0.0	13347	0.002538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013492	0.0	0.0	0.0	0.012845	0.238931	0.839767	0.135453	0.67009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.237356	0.775186	0.051054	0.644904	0.0	0.0	0.0	0.0	0.0	0.0
0.0	13347	0.073604	1.0	0.0	1.0	0.075567	0.0	0.0	0.0	0.0	0.0	0.065591	1.0	0.0	1.0	0.071943	0.122372	0.0625	0.0	0.0	0.121867	1.0	1.0	0.825054	0.660449	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.845766	0.665819	0.0	1.0	0.0	0.034696	0.333333	0.0
0.0	13347	0.093909	0.0	0.666667	1.0	0.098237	0.0	0.0	0.0	0.0	0.0	0.085658	0.0	0.540264	1.0	0.091307	0.015375	0.0	0.7	1.0	0.017544	0.185849	0.221986	0.088877	0.094113	0.0	0.0	0.0	0.0	0.637509	0.288787	0.03314	0.362618	0.91995	0.0	0.0	0.0	0.17155	0.191348	0.015754	0.087348	1.0	0.5	0.0	0.0	0.0	0.428571
0.0	13347	0.989848	0.0	0.333333	1.0	0.984887	0.0	0.0	0.0	0.0	0.0	0.991249	0.0	0.357535	1.0	0.986751	0.322874	0.125	1.0	0.0	0.325501	0.012548	0.002488	0.481152	0.014474	0.0	0.0	0.0	0.0	0.332199	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.012792	0.005934	0.408538	0.014176	0.0	0.076923	0.0	0.012767	0.333333	0.821429
0.0	13354	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.166667	0.0	0.0	1.0	0.0	0.161901	0.387707	0.264411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333	0.0	0.0	0.051507	0.076923	0.0
0.0	13354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.828369	0.0	0.0	0.0	0.78612	0.0	1.0	0.6	1.0	0.0	0.771516	0.427819	0.749241	0.400675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.759561	0.279167	0.570261	0.154081	0.333333	1.0	0.0	0.090004	0.153846	0.869565
1.0	13354	0.041096	0.0	0.0	0.5	0.045662	0.0	0.0	0.0	0.0	0.0	0.491568	0.0	0.0	0.551418	0.506022	0.020231	0.333333	0.4	0.166667	0.018761	0.034488	0.025047	0.0	0.011485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.575408	0.0	0.0	0.0	0.433173	0.546714	0.531165	0.509806	0.0	0.435897	0.0	0.89986	1.0	0.782609
1.0	13354	0.068493	0.0	1.0	0.5	0.077626	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.551418	1.0	0.007707	0.0	1.0	0.0	0.006622	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.601582	0.014125	0.000621	0.010347	1.0	1.0	1.0	1.0	0.0	0.615385	0.0	0.052886	0.076923	0.043478
0.0	13354	0.045662	0.0	0.0	0.0	0.045662	0.0	0.0	0.0	0.0	0.0	0.553156	0.0	0.0	0.0	0.535074	0.079961	0.5	0.5	0.0	0.078769	0.364575	0.502015	0.722713	0.610994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.368799	0.409148	0.537542	0.475713	0.0	0.307692	0.0	0.192794	0.307692	0.73913
0.0	13354	0.018265	0.0	0.0	0.0	0.018265	0.0	0.0	0.0	0.0	0.0	0.570257	0.0	0.0	0.0	0.55162	0.034269	0.0	0.7	0.5	0.033246	0.512351	0.675929	0.784575	0.748404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.512828	0.613618	0.636573	0.658576	1.0	0.512821	0.0	0.0	0.0	0.608696
0.0	13354	0.319635	0.0	0.0	0.0	0.319635	0.0	0.0	0.0	0.0	0.0	0.378574	0.0	0.0	0.0	0.366868	0.317781	0.166667	0.5	0.0	0.316871	0.107123	0.344788	0.625008	0.480909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111043	0.222608	0.383827	0.300624	0.0	0.025641	0.0	1.0	0.923077	1.0
1.0	13354	0.068493	1.0	1.0	1.0	0.086758	0.0	0.0	0.0	0.0	0.0	0.494873	1.0	0.203745	1.0	0.512082	0.036884	0.833333	0.4	0.333333	0.036005	0.038361	0.0	0.015058	0.0	1.0	0.0	0.0	0.0	0.354454	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.395569	0.528084	0.587492	0.494419	0.666667	0.589744	0.0	0.109881	0.153846	0.173913
1.0	13368	0.014993	0.285714	0.333333	1.0	0.017544	0.0	0.0	0.0	0.0	0.0	0.014993	0.285714	0.333333	1.0	0.017544	0.007984	0.106383	0.375	0.173913	0.008205	0.881343	0.676143	0.50318	0.635209	0.770541	0.94024	0.344338	0.617867	0.50551	0.138247	0.001005	0.138341	0.825969	0.658765	0.825267	0.658807	0.899944	0.726621	0.533974	0.701767	0.4	0.232877	0.0	0.009725	0.004955	0.023981
0.0	13368	0.080183	0.0	0.0	1.0	0.080572	0.0	0.0	0.0	0.0	0.0	0.080183	0.0	0.0	1.0	0.080572	0.038636	0.0	0.0	0.434783	0.038729	0.943271	0.698571	0.756968	0.650176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.654988	0.362259	0.563826	0.36229	0.943327	0.72195	0.758142	0.69202	0.4	0.452055	0.0	0.010912	0.002973	0.0
1.0	13368	1.0	0.0	0.0	0.0	0.996751	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.996751	0.994809	0.042553	0.0	0.173913	0.994662	0.833985	0.493031	0.765052	0.457001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.835489	0.509892	0.765344	0.486769	0.4	0.171233	0.0	0.00035	0.000991	0.0
1.0	13368	0.018905	0.142857	0.333333	0.0	0.020143	0.0	0.0	0.0	0.0	0.0	0.018905	0.142857	0.333333	0.0	0.020143	0.012063	0.06383	0.25	0.130435	0.01216	0.870075	0.624865	0.534584	0.585877	0.642118	0.541608	0.002236	0.541832	0.630151	0.333173	0.00201	0.333326	0.0	0.0	0.0	0.0	0.877379	0.656193	0.547499	0.633216	0.2	0.130137	0.0	0.019212	0.010902	0.01199
0.0	13368	0.012386	0.142857	0.0	0.0	0.012995	0.0	0.0	0.0	0.0	0.0	0.012386	0.142857	0.0	0.0	0.012995	0.00702	0.148936	0.0	0.217391	0.007167	0.862452	0.660553	0.469469	0.622098	0.374246	0.188208	0.001117	0.188483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.863496	0.680723	0.478779	0.659846	0.4	0.123288	0.0	0.000142	0.000991	0.0
1.0	13368	0.062581	0.142857	0.0	0.0	0.063028	0.0	0.0	0.0	0.0	0.0	0.062581	0.142857	0.0	0.0	0.063028	0.119985	0.234043	0.0	0.173913	0.12019	0.627807	0.311134	0.564267	0.288866	0.26408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.632582	0.323779	0.566582	0.309589	0.4	0.191781	0.0	0.000365	0.000991	0.0
0.0	13368	0.000652	0.0	0.333333	1.0	0.001949	0.0	0.0	0.0	0.0	0.0	0.000652	0.0	0.333333	1.0	0.001949	0.0	0.0	0.0625	0.217391	0.0	0.514269	1.0	0.085315	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.00352	1.0	0.791532	0.597608	0.781606	0.597648	0.692109	1.0	0.192782	1.0	0.6	0.219178	0.0	0.0	0.0	0.001199
0.0	13368	0.007171	0.142857	0.0	0.0	0.007797	0.0	0.0	0.0	0.0	0.0	0.007171	0.142857	0.0	0.0	0.007797	0.001755	0.170213	0.0	0.217391	0.001928	0.881807	0.882869	0.387902	0.835277	0.338901	0.132562	0.000838	0.132798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.880484	0.877125	0.402967	0.853983	0.4	0.123288	0.0	0.000142	0.000991	0.0
1.0	13368	0.543025	0.142857	0.0	0.0	0.54191	0.0	0.0	0.0	0.0	0.0	0.543025	0.142857	0.0	0.0	0.54191	1.0	0.191489	0.0	0.130435	1.0	0.650167	0.319505	0.632914	0.295155	0.309656	0.08358	0.000558	0.083681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.653163	0.330873	0.633706	0.314805	0.2	0.191781	0.0	0.000209	0.000991	0.0
0.0	13368	0.656454	0.0	0.0	1.0	0.654971	0.0	0.0	0.0	0.0	0.0	0.656454	0.0	0.0	1.0	0.654971	0.929897	0.085106	0.0	0.217391	0.929834	0.739855	0.393436	0.688483	0.36412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.791532	0.597608	0.781606	0.597648	0.742266	0.407228	0.689126	0.388162	0.4	0.184932	0.0	0.001156	0.000991	0.0
1.0	13368	0.235984	0.285714	0.0	0.0	0.236517	0.0	0.0	0.0	0.0	0.0	0.235984	0.285714	0.0	0.0	0.236517	0.246471	0.234043	0.0	0.217391	0.246682	0.820058	0.479874	0.726517	0.445092	0.468645	0.611275	0.342661	0.289054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.822425	0.497363	0.727744	0.475116	0.4	0.164384	0.0	0.003864	0.001982	0.0
0.0	13368	0.436115	0.0	0.0	1.0	0.435348	0.0	0.0	0.0	0.0	0.0	0.436115	0.0	0.0	1.0	0.435348	0.74374	0.042553	0.0	0.347826	0.743729	0.678065	0.341266	0.646087	0.31551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.703533	0.445334	0.650885	0.445355	0.680968	0.353424	0.6469	0.33653	0.8	0.267123	0.0	0.000495	0.000991	0.0
1.0	13368	0.021512	0.142857	0.333333	1.0	0.023392	0.0	0.0	0.0	0.0	0.0	0.021512	0.142857	0.333333	1.0	0.023392	0.016982	0.06383	0.375	0.173913	0.017152	0.842436	0.565012	0.544122	0.52931	0.642118	0.541608	0.002236	0.541832	0.50551	0.138247	0.001005	0.138341	0.825969	0.658765	0.825267	0.658807	0.855652	0.601366	0.5611	0.579707	0.4	0.205479	0.0	0.079359	0.042616	0.019185
0.0	13368	0.024772	0.142857	0.0	1.0	0.025991	0.0	0.0	0.0	0.0	0.0	0.024772	0.142857	0.0	1.0	0.025991	0.022791	0.042553	0.0625	0.173913	0.022812	0.819019	0.521418	0.554797	0.487966	0.78206	0.710763	0.002516	0.710927	0.0	0.0	0.0	0.0	0.825969	0.658765	0.825267	0.658807	0.828322	0.550047	0.565148	0.52989	0.2	0.109589	0.0	0.064045	0.065411	0.010791
0.0	13368	0.003259	0.142857	0.0	1.0	0.004548	0.0	0.0	0.0	0.0	0.0	0.003259	0.142857	0.0	1.0	0.004548	0.003337	0.148936	0.4375	0.869565	0.004029	0.656009	0.529923	0.24963	0.518939	0.374246	0.1883	0.001117	0.188483	0.0	0.0	0.0	0.0	0.486975	0.065817	0.129756	0.065781	0.702532	0.559006	0.300447	0.556442	0.8	0.643836	0.0	0.001407	0.000991	0.007194
0.0	13368	0.108866	0.0	0.0	0.0	0.108512	0.0	0.0	0.0	0.0	0.0	0.108866	0.0	0.0	0.0	0.108512	0.098826	0.085106	0.0	0.347826	0.098959	0.846938	0.52019	0.710018	0.483307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.847212	0.536804	0.709874	0.513657	0.4	0.191781	0.0	0.000305	0.000991	0.0
2.0	13368	0.016949	0.142857	0.333333	1.0	0.018843	0.0	0.0	0.0	0.0	0.0	0.016949	0.142857	0.333333	1.0	0.018843	0.009541	0.148936	0.375	0.173913	0.009812	0.881288	0.660103	0.521733	0.619424	0.374246	0.188117	0.001117	0.188483	0.50551	0.138247	0.001005	0.138341	0.825969	0.658765	0.825267	0.658807	0.892188	0.697257	0.542392	0.67309	0.4	0.219178	0.0	0.009176	0.001982	0.019185
0.0	13368	0.008475	0.142857	0.333333	1.0	0.010396	0.0	0.0	0.0	0.0	0.0	0.008475	0.142857	0.333333	1.0	0.010396	0.003658	0.085106	0.375	0.0	0.003757	0.861011	0.736887	0.410649	0.697017	0.544656	0.421616	0.001956	0.421858	0.50551	0.138247	0.001005	0.138341	1.0	1.0	1.0	1.0	0.885738	0.791051	0.449137	0.767981	0.2	0.0	0.0	0.00399	0.001982	0.013189
0.0	13368	0.03455	0.0	0.0	0.0	0.034438	0.0	0.0	0.0	0.0	0.0	0.03455	0.0	0.0	0.0	0.034438	0.201953	0.085106	0.125	0.086957	0.201972	0.0	0.0	0.355442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.356362	0.0	0.2	0.143836	0.0	0.015123	0.000991	0.020384
0.0	13368	0.223598	0.0	0.0	0.0	0.222872	0.0	0.0	0.0	0.0	0.0	0.223598	0.0	0.0	0.0	0.222872	0.147398	0.06383	0.1875	0.217391	0.1475	0.908969	0.609566	0.802578	0.566168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.909327	0.629622	0.802418	0.602285	0.4	0.246575	0.0	0.004954	0.001982	0.002398
0.0	13368	0.014342	0.428571	0.333333	1.0	0.017544	0.0	0.0	0.0	0.0	0.0	0.014342	0.428571	0.333333	1.0	0.017544	0.009418	0.191489	0.3125	0.347826	0.009812	0.852283	0.618959	0.489154	0.58218	0.715793	0.933039	0.554398	0.541832	0.560991	0.225888	0.001507	0.226017	0.703533	0.445334	0.650885	0.445355	0.880077	0.677317	0.528125	0.654399	1.0	0.349315	0.0	0.026939	0.013875	0.027578
0.0	13368	0.009126	0.0	0.333333	1.0	0.010396	0.0	0.0	0.0	0.0	0.0	0.009126	0.0	0.333333	1.0	0.010396	0.002645	0.021277	0.5	0.26087	0.002867	0.896721	0.84069	0.428567	0.793121	0.0	0.0	0.0	0.0	0.422033	0.0	0.0	0.0	0.759851	0.542288	0.738033	0.542324	0.90351	0.859056	0.452722	0.83337	1.0	0.260274	0.0	0.002977	0.000991	0.0
